Date,max_drawdown_percent,label
2001-04-26,0.014872616239161245,0
2001-04-27,0.01716860102727566,0
2001-04-30,0.01716860102727566,0
2001-05-01,0.01716860102727566,0
2001-05-02,0.01716860102727566,0
2001-05-03,0.01653231855109294,0
2001-05-04,0.01653231855109294,0
2001-05-07,0.014119397551265853,0
2001-05-08,0.012313669521091005,0
2001-05-09,0.01811354097636402,0
2001-05-10,0.01811354097636402,0
2001-05-11,0.026614260795380842,0
2001-05-14,0.03420092471987985,0
2001-05-15,0.049320932641697714,0
2001-05-16,0.049320932641697714,0
2001-05-17,0.049320932641697714,0
2001-05-18,0.049320932641697714,0
2001-05-21,0.049320932641697714,0
2001-05-22,0.04681605034443796,0
2001-05-23,0.034867805470278575,0
2001-05-24,0.034867805470278575,0
2001-05-25,0.02332751645290296,0
2001-05-29,0.022733469931519,0
2001-05-30,0.03269786610780871,0
2001-05-31,0.0496272116051326,0
2001-06-01,0.053919926455121295,1
2001-06-04,0.058539853689319535,1
2001-06-05,0.058539853689319535,1
2001-06-06,0.053666520486154584,1
2001-06-07,0.053666520486154584,1
2001-06-08,0.044689160131545634,0
2001-06-11,0.03775928653899737,0
2001-06-12,0.03775928653899737,0
2001-06-13,0.02671552835051534,0
2001-06-14,0.02099366229062927,0
2001-06-15,0.02099366229062927,0
2001-06-18,0.02099366229062927,0
2001-06-19,0.02099366229062927,0
2001-06-20,0.02099366229062927,0
2001-06-21,0.037549311259134736,0
2001-06-22,0.0372924937940181,0
2001-06-25,0.044626468614307364,0
2001-06-26,0.04570998859878223,0
2001-06-27,0.04570998859878223,0
2001-06-28,0.04570998859878223,0
2001-06-29,0.04570998859878223,0
2001-07-02,0.04570998859878223,0
2001-07-03,0.04396289845680261,0
2001-07-05,0.032036350513434564,0
2001-07-06,0.015515774370610044,0
2001-07-09,0.020276717557251984,0
2001-07-10,0.03621841274019477,0
2001-07-11,0.03621841274019477,0
2001-07-12,0.03621841274019477,0
2001-07-13,0.03621841274019477,0
2001-07-16,0.03569488568089405,0
2001-07-17,0.03569488568089405,0
2001-07-18,0.03569488568089405,0
2001-07-19,0.03569488568089405,0
2001-07-20,0.03237395218235109,0
2001-07-23,0.016604546385418785,0
2001-07-24,0.016604546385418785,0
2001-07-25,0.03048945320499695,0
2001-07-26,0.030571370059389667,0
2001-07-27,0.030571370059389667,0
2001-07-30,0.030571370059389667,0
2001-07-31,0.030571370059389667,0
2001-08-01,0.035003071882039744,0
2001-08-02,0.035003071882039744,0
2001-08-03,0.0431341870136286,0
2001-08-06,0.03522915974759221,0
2001-08-07,0.03913982065758892,0
2001-08-08,0.02856567250627469,0
2001-08-09,0.02856567250627469,0
2001-08-10,0.02856567250627469,0
2001-08-13,0.02856567250627469,0
2001-08-14,0.02483294430915206,0
2001-08-15,0.03066003898964508,0
2001-08-16,0.04717578253567729,0
2001-08-17,0.04717578253567729,0
2001-08-20,0.04717578253567729,0
2001-08-21,0.04717578253567729,0
2001-08-22,0.06627395711139053,1
2001-08-23,0.08367582895192129,1
2001-08-24,0.08367582895192129,1
2001-08-27,0.11909668337276655,2
2001-08-28,0.11086430594656954,2
2001-08-29,0.11535782691972828,2
2001-08-30,0.131477266712539,2
2001-08-31,0.14800896275516506,2
2001-09-04,0.1475276713682985,2
2001-09-05,0.14662378284765054,2
2001-09-06,0.12707881417208974,2
2001-09-07,0.11600490599886505,2
2001-09-10,0.11600490599886505,2
2001-09-17,0.07024654158283357,1
2001-09-18,0.06481786316013716,1
2001-09-19,0.049503001673063735,0
2001-09-20,0.01903426981128244,0
2001-09-21,0.005166605747478458,0
2001-09-24,0.009176707576379228,0
2001-09-25,0.014483157384265281,0
2001-09-26,0.014483157384265281,0
2001-09-27,0.014483157384265281,0
2001-09-28,0.014483157384265281,0
2001-10-01,0.014483157384265281,0
2001-10-02,0.014483157384265281,0
2001-10-03,0.018632578311496662,0
2001-10-04,0.0263589481932322,0
2001-10-05,0.0263589481932322,0
2001-10-08,0.0263589481932322,0
2001-10-09,0.0263589481932322,0
2001-10-10,0.0263589481932322,0
2001-10-11,0.0263589481932322,0
2001-10-12,0.0263589481932322,0
2001-10-15,0.0263589481932322,0
2001-10-16,0.04057540670462873,0
2001-10-17,0.04058445967354988,0
2001-10-18,0.04058445967354988,0
2001-10-19,0.04058445967354988,0
2001-10-22,0.04058445967354988,0
2001-10-23,0.04058445967354988,0
2001-10-24,0.04058445967354988,0
2001-10-25,0.04058445967354988,0
2001-10-26,0.04058445967354988,0
2001-10-29,0.017175183158675673,0
2001-10-30,0.0027349266217399372,0
2001-10-31,0.0027349266217399372,0
2001-11-01,0.0027349266217399372,0
2001-11-02,0.003142947191483329,0
2001-11-05,0.003142947191483329,0
2001-11-06,0.007297621322954377,0
2001-11-07,0.0121887651382204,0
2001-11-08,0.0121887651382204,0
2001-11-09,0.0121887651382204,0
2001-11-12,0.0121887651382204,0
2001-11-13,0.02496932833370781,0
2001-11-14,0.02496932833370781,0
2001-11-15,0.02496932833370781,0
2001-11-16,0.02496932833370781,0
2001-11-19,0.02496932833370781,0
2001-11-20,0.02496932833370781,0
2001-11-21,0.02496932833370781,0
2001-11-23,0.02496932833370781,0
2001-11-26,0.025992224548211942,0
2001-11-27,0.028700815995215036,0
2001-11-28,0.028700815995215036,0
2001-11-29,0.043551074464903486,0
2001-11-30,0.043551074464903486,0
2001-12-03,0.043551074464903486,0
2001-12-04,0.043551074464903486,0
2001-12-05,0.043551074464903486,0
2001-12-06,0.04088767029389067,0
2001-12-07,0.03360931011559931,0
2001-12-10,0.018027422736483775,0
2001-12-11,0.015557529439700131,0
2001-12-12,0.015557529439700131,0
2001-12-13,0.008377118201746653,0
2001-12-14,0.011145372172744705,0
2001-12-17,0.011145372172744705,0
2001-12-18,0.011145372172744705,0
2001-12-19,0.011145372172744705,0
2001-12-20,0.011145372172744705,0
2001-12-21,0.011145372172744705,0
2001-12-24,0.014814372585308346,0
2001-12-26,0.014814372585308346,0
2001-12-27,0.02295076374615149,0
2001-12-28,0.02909143632037245,0
2001-12-31,0.02909143632037245,0
2002-01-02,0.03832803131743018,0
2002-01-03,0.03832803131743018,0
2002-01-04,0.03832803131743018,0
2002-01-07,0.039128158023504486,0
2002-01-08,0.035667824004273325,0
2002-01-09,0.03219921317712162,0
2002-01-10,0.03219921317712162,0
2002-01-11,0.023451609244540702,0
2002-01-14,0.03974035718336397,0
2002-01-15,0.03974035718336397,0
2002-01-16,0.03357684742905311,0
2002-01-17,0.03357684742905311,0
2002-01-18,0.034272201044754966,0
2002-01-22,0.038172384582803885,0
2002-01-23,0.043916772554002524,0
2002-01-24,0.04686397006917964,0
2002-01-25,0.04686397006917964,0
2002-01-28,0.046678904912361104,0
2002-01-29,0.044266501504158534,0
2002-01-30,0.044266501504158534,0
2002-01-31,0.044266501504158534,0
2002-02-01,0.037444639499549966,0
2002-02-04,0.031443616954698723,0
2002-02-05,0.031443616954698723,0
2002-02-06,0.03358038819500938,0
2002-02-07,0.03358038819500938,0
2002-02-08,0.03358038819500938,0
2002-02-11,0.03358038819500938,0
2002-02-12,0.03358038819500938,0
2002-02-13,0.03358038819500938,0
2002-02-14,0.03182323015190597,0
2002-02-15,0.021038236519408084,0
2002-02-19,0.015510300734075276,0
2002-02-20,0.015510300734075276,0
2002-02-21,0.006682035637523235,0
2002-02-22,0.006682035637523235,0
2002-02-25,0.006682035637523235,0
2002-02-26,0.006682035637523235,0
2002-02-27,0.012129149333196441,0
2002-02-28,0.013027921866707776,0
2002-03-01,0.013027921866707776,0
2002-03-04,0.013027921866707776,0
2002-03-05,0.013027921866707776,0
2002-03-06,0.015756778234454753,0
2002-03-07,0.015756778234454753,0
2002-03-08,0.018456963658580273,0
2002-03-11,0.0328294696186416,0
2002-03-12,0.0328294696186416,0
2002-03-13,0.0328294696186416,0
2002-03-14,0.0328294696186416,0
2002-03-15,0.0328294696186416,0
2002-03-18,0.0328294696186416,0
2002-03-19,0.038358013825632864,0
2002-03-20,0.024436758293674383,0
2002-03-21,0.026751272115742943,0
2002-03-22,0.022599657000583303,0
2002-03-25,0.02578896451947476,0
2002-03-26,0.02578896451947476,0
2002-03-27,0.0380864396587037,0
2002-03-28,0.0380864396587037,0
2002-04-01,0.03837599755789107,0
2002-04-02,0.030102835226123163,0
2002-04-03,0.02468906462855836,0
2002-04-04,0.02468906462855836,0
2002-04-05,0.02468906462855836,0
2002-04-08,0.02468906462855836,0
2002-04-09,0.02609557171416945,0
2002-04-10,0.03301310970755262,0
2002-04-11,0.03269317688346896,0
2002-04-12,0.046128486223490486,0
2002-04-15,0.05576185116584086,1
2002-04-16,0.05576185116584086,1
2002-04-17,0.05383324304883346,1
2002-04-18,0.053076424007038964,1
2002-04-19,0.053076424007038964,1
2002-04-22,0.049791032920213266,0
2002-04-23,0.04675010899578552,0
2002-04-24,0.039930841429277206,0
2002-04-25,0.03847070033349215,0
2002-04-26,0.034027943964803145,0
2002-04-29,0.034027943964803145,0
2002-04-30,0.034027943964803145,0
2002-05-01,0.034027943964803145,0
2002-05-02,0.0323356937375525,0
2002-05-03,0.031097028975524545,0
2002-05-06,0.031097028975524545,0
2002-05-07,0.031097028975524545,0
2002-05-08,0.031097028975524545,0
2002-05-09,0.024137214325088616,0
2002-05-10,0.024137214325088616,0
2002-05-13,0.028953813065362925,0
2002-05-14,0.035180148022302606,0
2002-05-15,0.03789117920819801,0
2002-05-16,0.03789117920819801,0
2002-05-17,0.059561355154122,1
2002-05-20,0.05140919531848167,1
2002-05-21,0.05140919531848167,1
2002-05-22,0.06191891202100105,1
2002-05-23,0.06339555912057457,1
2002-05-24,0.05193666845048068,1
2002-05-28,0.056721418268112174,1
2002-05-29,0.05063409699717143,1
2002-05-30,0.05395730644526505,1
2002-05-31,0.05610322919204613,1
2002-06-03,0.04060386703495581,0
2002-06-04,0.04060386703495581,0
2002-06-05,0.04060386703495581,0
2002-06-06,0.0297452610062288,0
2002-06-07,0.04628111923173352,0
2002-06-10,0.04628111923173352,0
2002-06-11,0.058815589023661324,1
2002-06-12,0.061332124881886836,1
2002-06-13,0.061332124881886836,1
2002-06-14,0.061332124881886836,1
2002-06-17,0.06603737200377974,1
2002-06-18,0.08586111807470549,1
2002-06-19,0.07049088716556043,1
2002-06-20,0.057836210237605386,1
2002-06-21,0.044957289064388735,0
2002-06-24,0.044957289064388735,0
2002-06-25,0.07083299685052083,1
2002-06-26,0.07083299685052083,1
2002-06-27,0.07083299685052083,1
2002-06-28,0.0726199977773512,1
2002-07-01,0.08895584562652298,1
2002-07-02,0.08895584562652298,1
2002-07-03,0.10866202238556973,2
2002-07-05,0.1428369210236292,2
2002-07-08,0.16083236094904704,2
2002-07-09,0.16280973520984854,2
2002-07-10,0.13982552810636525,2
2002-07-11,0.13982552810636525,2
2002-07-12,0.13424282876957633,2
2002-07-15,0.13097948645321528,2
2002-07-16,0.11957529468897612,2
2002-07-17,0.11957529468897612,2
2002-07-18,0.0951268206361449,1
2002-07-19,0.059049731055959176,1
2002-07-22,0.08448695728483357,1
2002-07-23,0.08448695728483357,1
2002-07-24,0.08448695728483357,1
2002-07-25,0.08448695728483357,1
2002-07-26,0.08448695728483357,1
2002-07-29,0.08448695728483357,1
2002-07-30,0.08448695728483357,1
2002-07-31,0.08448695728483357,1
2002-08-01,0.05658671127890935,1
2002-08-02,0.034296028880866414,0
2002-08-05,0.026886335622468692,0
2002-08-06,0.026886335622468692,0
2002-08-07,0.026886335622468692,0
2002-08-08,0.026886335622468692,0
2002-08-09,0.026886335622468692,0
2002-08-12,0.0226861950763478,0
2002-08-13,0.028960216059000718,0
2002-08-14,0.046566947127869567,0
2002-08-15,0.04663965929157587,0
2002-08-16,0.04843668848031577,0
2002-08-19,0.08796094318063785,1
2002-08-20,0.08796094318063785,1
2002-08-21,0.08796094318063785,1
2002-08-22,0.08796094318063785,1
2002-08-23,0.07376971359248911,1
2002-08-26,0.07376971359248911,1
2002-08-27,0.06076036028326316,1
2002-08-28,0.043415734254306185,0
2002-08-29,0.043342776203965976,0
2002-08-30,0.041536127151855284,0
2002-09-03,0.03964467116691226,0
2002-09-04,0.044108269750874035,0
2002-09-05,0.0728468084170716,1
2002-09-06,0.0728468084170716,1
2002-09-09,0.08342311836232108,1
2002-09-10,0.099265595109831,1
2002-09-11,0.0991368409478257,1
2002-09-12,0.0805857928403098,1
2002-09-13,0.0805857928403098,1
2002-09-16,0.08508584895073511,1
2002-09-17,0.06667277223188937,1
2002-09-18,0.06231454005934725,1
2002-09-19,0.04640037429089429,0
2002-09-20,0.06359436224340605,1
2002-09-23,0.08149014562255111,1
2002-09-24,0.08149014562255111,1
2002-09-25,0.09145564068074162,1
2002-09-26,0.09145564068074162,1
2002-09-27,0.08391220766354918,1
2002-09-30,0.08391220766354918,1
2002-10-01,0.08391220766354918,1
2002-10-02,0.06178207776207556,1
2002-10-03,0.05151718664143117,1
2002-10-04,0.02975342876414605,0
2002-10-07,0.02728695761066929,0
2002-10-08,0.02728695761066929,0
2002-10-09,0.024112927933550445,0
2002-10-10,0.024112927933550445,0
2002-10-11,0.024112927933550445,0
2002-10-14,0.024112927933550445,0
2002-10-15,0.024112927933550445,0
2002-10-16,0.01952829769261553,0
2002-10-17,0.01952829769261553,0
2002-10-18,0.01952829769261553,0
2002-10-21,0.01952829769261553,0
2002-10-22,0.017267309084832618,0
2002-10-23,0.017267309084832618,0
2002-10-24,0.02285225599722873,0
2002-10-25,0.03141508616956784,0
2002-10-28,0.051496059582575485,1
2002-10-29,0.051496059582575485,1
2002-10-30,0.051496059582575485,1
2002-10-31,0.051496059582575485,1
2002-11-01,0.051496059582575485,1
2002-11-04,0.051496059582575485,1
2002-11-05,0.051496059582575485,1
2002-11-06,0.051496059582575485,1
2002-11-07,0.02931368747576572,0
2002-11-08,0.020732279768424296,0
2002-11-11,0.01438730312256139,0
2002-11-12,0.0219007025359836,0
2002-11-13,0.0219007025359836,0
2002-11-14,0.0219007025359836,0
2002-11-15,0.0219007025359836,0
2002-11-18,0.0219007025359836,0
2002-11-19,0.022686846954317372,0
2002-11-20,0.03442436120016621,0
2002-11-21,0.03442436120016621,0
2002-11-22,0.049921714401354816,0
2002-11-25,0.049921714401354816,0
2002-11-26,0.049921714401354816,0
2002-11-27,0.049921714401354816,0
2002-11-29,0.05001548632397383,1
2002-12-02,0.04820605010005025,0
2002-12-03,0.033961444474613064,0
2002-12-04,0.030613468182264056,0
2002-12-05,0.03067208927573092,0
2002-12-06,0.03067208927573092,0
2002-12-09,0.02872363796133565,0
2002-12-10,0.02872363796133565,0
2002-12-11,0.02872363796133565,0
2002-12-12,0.03844463971880492,0
2002-12-13,0.03844463971880492,0
2002-12-16,0.03844463971880492,0
2002-12-17,0.030554048217588267,0
2002-12-18,0.02449352559673719,0
2002-12-19,0.02449352559673719,0
2002-12-20,0.02449352559673719,0
2002-12-23,0.02449352559673719,0
2002-12-24,0.020537992056059717,0
2002-12-26,0.020537992056059717,0
2002-12-27,0.020537992056059717,0
2002-12-30,0.020537992056059717,0
2002-12-31,0.020537992056059717,0
2003-01-02,0.020537992056059717,0
2003-01-03,0.032071785844621434,0
2003-01-06,0.04727046347379942,0
2003-01-07,0.05720971169740029,1
2003-01-08,0.05720971169740029,1
2003-01-09,0.07541377755833673,1
2003-01-10,0.09035485048193542,1
2003-01-13,0.09035485048193542,1
2003-01-14,0.09035485048193542,1
2003-01-15,0.08016597329615997,1
2003-01-16,0.07652525694292588,1
2003-01-17,0.06339683736609812,1
2003-01-21,0.04845542011221017,0
2003-01-22,0.04930466337593256,0
2003-01-23,0.05543534609056287,1
2003-01-24,0.04011060206395479,0
2003-01-27,0.04011060206395479,0
2003-01-28,0.04067749548799108,0
2003-01-29,0.052848350224443584,1
2003-01-30,0.04992328435930821,0
2003-01-31,0.04992328435930821,0
2003-02-03,0.04992328435930821,0
2003-02-04,0.036347559537844895,0
2003-02-05,0.03108144951931628,0
2003-02-06,0.024792698204378655,0
2003-02-07,0.022249602258454283,0
2003-02-10,0.022249602258454283,0
2003-02-11,0.02775003818273671,0
2003-02-12,0.02775003818273671,0
2003-02-13,0.02775003818273671,0
2003-02-14,0.02775003818273671,0
2003-02-18,0.03428222329264419,0
2003-02-19,0.030866453659054143,0
2003-02-20,0.030866453659054143,0
2003-02-21,0.030866453659054143,0
2003-02-24,0.04002853236640309,0
2003-02-25,0.04805326041728581,0
2003-02-26,0.04805326041728581,0
2003-02-27,0.04805326041728581,0
2003-02-28,0.04805326041728581,0
2003-03-03,0.040823660473640624,0
2003-03-04,0.03509067903838044,0
2003-03-05,0.03509067903838044,0
2003-03-06,0.033973144808116834,0
2003-03-07,0.033973144808116834,0
2003-03-10,0.035231471661884985,0
2003-03-11,0.035231471661884985,0
2003-03-12,0.035231471661884985,0
2003-03-13,0.035231471661884985,0
2003-03-14,0.036046394802353186,0
2003-03-17,0.0531486174214939,1
2003-03-18,0.0531486174214939,1
2003-03-19,0.0531486174214939,1
2003-03-20,0.0531486174214939,1
2003-03-21,0.0531486174214939,1
2003-03-24,0.03036330795436365,0
2003-03-25,0.03036330795436365,0
2003-03-26,0.025024426691189258,0
2003-03-27,0.02341914981808137,0
2003-03-28,0.01774174869716277,0
2003-03-31,0.0169258712680213,0
2003-04-01,0.0169258712680213,0
2003-04-02,0.0169258712680213,0
2003-04-03,0.015842169263464073,0
2003-04-04,0.015842169263464073,0
2003-04-07,0.015842169263464073,0
2003-04-08,0.014004485989821078,0
2003-04-09,0.012236054826506188,0
2003-04-10,0.021990816304324208,0
2003-04-11,0.021990816304324208,0
2003-04-14,0.021990816304324208,0
2003-04-15,0.021990816304324208,0
2003-04-16,0.021990816304324208,0
2003-04-17,0.021990816304324208,0
2003-04-21,0.021990816304324208,0
2003-04-22,0.021990816304324208,0
2003-04-23,0.021990816304324208,0
2003-04-24,0.015111463093569071,0
2003-04-25,0.015111463093569071,0
2003-04-28,0.015111463093569071,0
2003-04-29,0.015111463093569071,0
2003-04-30,0.015111463093569071,0
2003-05-01,0.015111463093569071,0
2003-05-02,0.015111463093569071,0
2003-05-05,0.02734878414636721,0
2003-05-06,0.028447383432277637,0
2003-05-07,0.028447383432277637,0
2003-05-08,0.028447383432277637,0
2003-05-09,0.028447383432277637,0
2003-05-12,0.028447383432277637,0
2003-05-13,0.028447383432277637,0
2003-05-14,0.028447383432277637,0
2003-05-15,0.028447383432277637,0
2003-05-16,0.02601927353595249,0
2003-05-19,0.003755691236021108,0
2003-05-20,0.003755691236021108,0
2003-05-21,0.003755691236021108,0
2003-05-22,0.003755691236021108,0
2003-05-23,0.014351505847657944,0
2003-05-27,0.014351505847657944,0
2003-05-28,0.014351505847657944,0
2003-05-29,0.014351505847657944,0
2003-05-30,0.014351505847657944,0
2003-06-02,0.014351505847657944,0
2003-06-03,0.014351505847657944,0
2003-06-04,0.014351505847657944,0
2003-06-05,0.016764525631140826,0
2003-06-06,0.016764525631140826,0
2003-06-09,0.029674001146630276,0
2003-06-10,0.029674001146630276,0
2003-06-11,0.035921159282762904,0
2003-06-12,0.035921159282762904,0
2003-06-13,0.035921159282762904,0
2003-06-16,0.0367317082814384,0
2003-06-17,0.0367317082814384,0
2003-06-18,0.03523448405587624,0
2003-06-19,0.021281724231437548,0
2003-06-20,0.021281724231437548,0
2003-06-23,0.011482826479479062,0
2003-06-24,0.011482826479479062,0
2003-06-25,0.01899110969995236,0
2003-06-26,0.01899110969995236,0
2003-06-27,0.01899110969995236,0
2003-06-30,0.01899110969995236,0
2003-07-01,0.01899110969995236,0
2003-07-02,0.02590688998253692,0
2003-07-03,0.02590688998253692,0
2003-07-07,0.02881409747578988,0
2003-07-08,0.02881409747578988,0
2003-07-09,0.02496364034825579,0
2003-07-10,0.02496364034825579,0
2003-07-11,0.02496364034825579,0
2003-07-14,0.02496364034825579,0
2003-07-15,0.02161092341216689,0
2003-07-16,0.015291750503018156,0
2003-07-17,0.014617645874441363,0
2003-07-18,0.01855449192934671,0
2003-07-21,0.01855449192934671,0
2003-07-22,0.03326390835903384,0
2003-07-23,0.03326390835903384,0
2003-07-24,0.03326390835903384,0
2003-07-25,0.03326390835903384,0
2003-07-28,0.03116846626259377,0
2003-07-29,0.025093152649170367,0
2003-07-30,0.025093152649170367,0
2003-07-31,0.025093152649170367,0
2003-08-01,0.01766345821208361,0
2003-08-04,0.01766345821208361,0
2003-08-05,0.006381582268894886,0
2003-08-06,0.006381582268894886,0
2003-08-07,0.006381582268894886,0
2003-08-08,0.01017672211867198,0
2003-08-11,0.01017672211867198,0
2003-08-12,0.01017672211867198,0
2003-08-13,0.01017672211867198,0
2003-08-14,0.01017672211867198,0
2003-08-15,0.01017672211867198,0
2003-08-18,0.01017672211867198,0
2003-08-19,0.01017672211867198,0
2003-08-20,0.01017672211867198,0
2003-08-21,0.01017672211867198,0
2003-08-22,0.0064009650087065205,0
2003-08-25,0.008219921678104892,0
2003-08-26,0.02008452560970895,0
2003-08-27,0.02008452560970895,0
2003-08-28,0.02008452560970895,0
2003-08-29,0.02008452560970895,0
2003-09-02,0.02008452560970895,0
2003-09-03,0.02008452560970895,0
2003-09-04,0.02008452560970895,0
2003-09-05,0.02008452560970895,0
2003-09-08,0.02008452560970895,0
2003-09-09,0.016121895380826756,0
2003-09-10,0.029050193347313274,0
2003-09-11,0.03492756690201807,0
2003-09-12,0.0411031378056522,0
2003-09-15,0.0411031378056522,0
