Date,Z FX Vol,Z VIX,Z IG Spreads
2001-01-08,0.940432892,1.177906403,0.366993558
2001-01-09,0.804373096,0.965360983,0.378626601
2001-01-10,0.704595912,0.828642577,0.29719529899999997
2001-01-11,0.849726361,0.712604267,0.308828342
2001-01-12,0.840655708,0.571290284,0.320461386
2001-01-16,1.0492807290000001,0.654010664,0.285562256
2001-01-17,1.303259015,0.613799368,0.23903008399999998
2001-01-18,1.303259015,0.434571879,0.22739704100000002
2001-01-19,1.121845954,0.419636255,0.215763998
2001-01-22,1.194411178,0.42078514899999997,0.204130955
2001-01-23,1.167199219,0.22777092899999998,0.15759878300000002
2001-01-24,1.239764444,0.28062006100000003,0.15759878300000002
2001-01-25,1.103704647,0.350702605,0.15759878300000002
2001-01-26,0.8678676679999999,0.342660346,0.15759878300000002
2001-01-29,0.840655708,0.34725592200000005,0.169231826
2001-01-30,0.895079627,0.342660346,0.134332696
2001-01-31,0.917756259,0.27947116699999996,0.14596574
2001-02-01,0.940432892,0.238110977,0.14596574
2001-02-02,0.831585055,0.271428907,0.18086486899999998
2001-02-05,0.795302443,0.299002367,0.22739704100000002
2001-02-06,0.6683133000000001,0.27487559,0.23903008399999998
2001-02-07,0.650171994,0.239259871,0.22739704100000002
2001-02-08,0.78623179,0.215133093,0.23903008399999998
2001-02-09,0.777161137,0.28062006100000003,0.23903008399999998
2001-02-12,0.704595912,0.267982225,0.23903008399999998
2001-02-13,0.632030688,0.204793046,0.23903008399999998
2001-02-14,0.659242647,0.222026458,0.192497912
2001-02-15,0.813443749,0.078414688,0.192497912
2001-02-16,0.7499491779999999,0.290960108,0.215763998
2001-02-20,0.7363431979999999,0.586225908,0.22739704100000002
2001-02-21,0.840655708,0.70800869,0.22739704100000002
2001-02-22,0.8769383209999999,0.824047,0.250663127
2001-02-23,0.7907671159999999,0.875747238,0.250663127
2001-02-26,0.78623179,0.671244077,0.23903008399999998
2001-02-27,0.7318078709999999,0.793026858,0.204130955
2001-02-28,0.845191035,1.006721173,0.192497912
2001-03-01,0.7499491779999999,0.97570103,0.192497912
2001-03-02,0.958574198,0.901022909,0.192497912
2001-03-05,1.012998117,0.86540719,0.18086486899999998
2001-03-06,0.822514402,0.724093208,0.18086486899999998
2001-03-07,0.963109525,0.5207389410000001,0.169231826
2001-03-08,0.895079627,0.540270142,0.18086486899999998
2001-03-09,0.831585055,0.693073066,0.215763998
2001-03-12,0.8633323409999999,1.233053323,0.22739704100000002
2001-03-13,0.8769383209999999,0.914809639,0.22739704100000002
2001-03-14,1.0492807290000001,1.151481837,0.26229617
2001-03-15,1.13998726,1.03084795,0.250663127
2001-03-16,1.2216231370000001,1.185948662,0.23903008399999998
2001-03-19,1.121845954,1.171013038,0.23903008399999998
2001-03-20,1.040210076,1.306582549,0.23903008399999998
2001-03-21,1.02206877,1.4180252830000002,0.250663127
2001-03-22,1.153593239,1.5225746519999999,0.23903008399999998
2001-03-23,0.8814736470000001,1.247988947,0.22739704100000002
2001-03-26,0.967644851,1.08599487,0.204130955
2001-03-27,0.9767155040000001,0.856216037,0.215763998
2001-03-28,1.012998117,1.033145738,0.204130955
2001-03-29,1.203481831,1.100930494,0.215763998
2001-03-30,1.149057913,1.040039103,0.215763998
2001-04-02,1.2125524840000002,1.335304904,0.250663127
2001-04-03,1.1127753009999999,1.738566755,0.23903008399999998
2001-04-04,1.144522586,1.663888635,0.23903008399999998
2001-04-05,1.158128566,1.189395345,0.26229617
2001-04-06,1.040210076,1.390451823,0.273929213
2001-04-09,0.9948568109999999,1.415727495,0.26229617
2001-04-10,0.954038872,1.131950636,0.250663127
2001-04-11,0.722737218,1.019359008,0.23903008399999998
2001-04-12,0.609354055,0.7505177740000001,0.22739704100000002
2001-04-16,0.7318078709999999,0.774644551,0.23903008399999998
2001-04-17,0.836120382,0.691924172,0.204130955
2001-04-18,0.917756259,0.521887835,0.18086486899999998
2001-04-19,0.795302443,0.525334518,0.169231826
2001-04-20,0.78623179,0.665499606,0.192497912
2001-04-23,0.840655708,0.9848921829999999,0.18086486899999998
2001-04-24,0.845191035,1.0228056909999999,0.14596574
2001-04-25,0.817979076,0.8975762270000001,0.11106661
2001-04-26,0.686454606,0.732135467,0.11106661
2001-04-27,0.677383953,0.509249999,0.052901395
2001-04-30,0.6683133000000001,0.676988547,0.041268352
2001-05-01,0.5866774220000001,0.529930094,0.041268352
2001-05-02,0.518647524,0.5333767770000001,0.029635309
2001-05-03,0.5231828510000001,0.711455372,0.041268352
2001-05-04,0.495970891,0.49661216399999997,0.052901395
2001-05-07,0.545859483,0.605757109,0.064534438
2001-05-08,0.559465463,0.557503554,0.064534438
2001-05-09,0.577606769,0.547163507,0.064534438
2001-05-10,0.414335014,0.506952211,0.052901395
2001-05-11,0.237457279,0.45410308,0.041268352
2001-05-14,0.232921952,0.536823459,0.029635309
2001-05-15,0.255598585,0.47363428,0.018002266
2001-05-16,0.17849803399999997,0.264535543,-0.016896863
2001-05-17,-0.09362155800000001,0.216281988,-0.028529907
2001-05-18,-0.18432808899999997,0.18870852800000001,-0.016896863
2001-05-21,-0.166186783,0.13471050199999998,-0.016896863
2001-05-22,-0.061874273,0.202495258,-0.028529907
2001-05-23,0.37805240100000004,0.286364532,-0.028529907
2001-05-24,0.282810544,0.112881513,-0.028529907
2001-05-25,0.033367585,0.116328195,-0.04016295
2001-05-29,0.22385129899999998,0.293257897,-0.051795993
2001-05-30,0.173962707,0.364489335,-0.04016295
2001-05-31,0.450617626,0.350702605,-0.063429036
2001-06-01,0.505041545,0.230068718,-0.075062079
2001-06-04,0.355375769,0.20594194,-0.098328165
2001-06-05,0.41887034,-0.000859009,-0.121594251
2001-06-06,0.28734587100000003,0.09220141800000001,-0.109961208
2001-06-07,0.16942738100000002,0.009481038,-0.098328165
2001-06-08,0.056044217,0.038203392,-0.086695122
2001-06-11,0.16942738100000002,0.127817137,-0.075062079
2001-06-12,0.17849803399999997,0.127817137,-0.063429036
2001-06-13,0.291881197,0.21398419899999999,-0.063429036
2001-06-14,0.18303336,0.405849525,-0.04016295
2001-06-15,0.269204565,0.370233806,-0.00526382
2001-06-18,0.232921952,0.411593996,0.018002266
2001-06-19,0.09686215599999999,0.31623578,0.029635309
2001-06-20,0.11500346199999999,0.243855448,0.029635309
2001-06-21,0.105932809,-0.023836892999999998,0.018002266
2001-06-22,0.006155625,0.049692334000000005,0.006369223
2001-06-25,-0.021056334,0.124370454,0.006369223
2001-06-26,-0.002915028,0.185261845,-0.00526382
2001-06-27,0.051508890999999994,0.14849723199999998,-0.00526382
2001-06-28,0.09232683,0.04854344,-0.04016295
2001-06-29,-0.007450354,-0.060601506,-0.051795993
2001-07-02,-0.034662313,-0.09506833099999999,-0.051795993
2001-07-03,-0.061874273,-0.076686024,-0.051795993
2001-07-05,0.10139748300000001,0.057734593,-0.051795993
2001-07-06,0.087791503,0.234664294,-0.04016295
2001-07-09,0.088698568,0.332320298,-0.04016295
2001-07-10,0.069650197,0.42078514899999997,-0.028529907
2001-07-11,0.305487177,0.508101105,-0.028529907
2001-07-12,0.21296651600000002,0.287513426,-0.016896863
2001-07-13,0.046973564,0.17836848,-0.016896863
2001-07-16,0.110468136,0.38172274700000003,-0.016896863
2001-07-17,0.056044217,0.34725592200000005,-0.028529907
2001-07-18,0.305487177,0.460996445,-0.051795993
2001-07-19,0.319093157,0.335766981,-0.075062079
2001-07-20,0.28734587100000003,0.31623578,-0.063429036
2001-07-23,0.251063258,0.47708096299999997,-0.075062079
2001-07-24,0.251063258,0.6494150879999999,-0.075062079
2001-07-25,0.273739891,0.506952211,-0.075062079
2001-07-26,0.21478064600000002,0.393211689,-0.075062079
2001-07-27,0.09686215599999999,0.277173378,-0.086695122
2001-07-30,0.22385129899999998,0.35644707600000003,-0.063429036
2001-07-31,0.10139748300000001,0.2335154,-0.075062079
2001-08-01,0.18303336,0.111732619,-0.075062079
2001-08-02,0.105932809,0.057734593,-0.063429036
2001-08-03,-0.021056334,0.03475671,-0.063429036
2001-08-06,-0.043732966,0.264535543,-0.075062079
2001-08-07,-0.125368844,0.163432856,-0.075062079
